platform,VM_instance,CPU_freq,n_vCPU,mem_size_GB,datasize,input_size_bytes,algorithm,arrival_time,runtime_sec,avg_kbmemused,avg_%memused,avg_%usr
AWS,r4.xlarge,2.3,4,32.749069999999996,small,3284934675,wordcount,2025-04-22T02:00:00.000Z,96.069,12571643.368421054,40.03684210526317,48.170526315789466
AWS,r3.large,2.5,2,16.106099999999998,large,395478955,pagerank,2025-04-22T02:00:00.000Z,417.01,9896323.529411765,63.170352941176475,94.28235294117646
AWS,c3.2xlarge,2.8,8,16.106099999999998,medium,0,scan,2025-04-22T02:00:00.000Z,34.936,5690893.5,36.95125,17.1275
AWS,m4.xlarge,2.4,4,17.17984,medium,6569853400,wordcount,2025-04-22T02:00:00.000Z,90.16,13880457.47368421,84.46578947368421,76.30157894736843
AWS,c4.xlarge,2.9,4,8.053049999999999,large,743932954,aggregation,2025-04-22T02:00:00.000Z,282.916,6808512.8965517245,88.88948275862067,29.330344827586213
AWS,c4.xlarge,2.9,4,8.053049999999999,small,375779530,bayes,2025-04-22T02:00:00.000Z,67.976,5177334.285714285,67.59214285714286,54.96571428571429
AWS,m3.xlarge,2.6,4,16.106099999999998,medium,940817222,bayes,2025-04-22T02:00:00.000Z,99.149,9329022.857142856,60.57523809523809,78.14809523809524
AWS,c4.large,2.9,2,4.0265249999999995,small,375779530,bayes,2025-04-22T03:00:00.000Z,193.162,3545920.5263157897,91.98657894736844,72.57631578947367
AWS,r4.2xlarge,2.3,8,65.49813999999999,large,3820993928,join,2025-04-22T03:00:00.000Z,529.149,13853236.57142857,22.030571428571427,10.512857142857143
AWS,c4.2xlarge,2.9,8,16.106099999999998,large,13139663032,wordcount,2025-04-22T03:00:00.000Z,206.701,14538657.047619049,94.40071428571429,21.847142857142856
AWS,c4.xlarge,2.9,4,8.053049999999999,large,9600000000,terasort,2025-04-22T03:00:00.000Z,499.068,7457041.688888889,97.357,45.19444444444444
AWS,c3.large,2.8,2,4.0265249999999995,small,743941939,aggregation,2025-04-22T03:00:00.000Z,282.746,3583906.4137931033,92.97258620689657,82.22017241379311
AWS,r4.large,2.3,2,16.374534999999998,small,125209992,pagerank,2025-04-22T03:00:00.000Z,185.48,6167205.263157895,39.384473684210526,72.83026315789472
AWS,c4.2xlarge,2.9,8,16.106099999999998,medium,6569835246,wordcount,2025-04-22T03:00:00.000Z,166.072,13029214.11764706,84.59941176470588,18.131470588235292
AWS,c4.xlarge,2.9,4,8.053049999999999,large,1612040600,lr,2025-04-22T03:00:00.000Z,231.488,6406112.255319149,83.6359574468085,37.0768085106383
AWS,r3.2xlarge,2.5,8,65.49813999999999,small,3284922539,wordcount,2025-04-22T03:00:00.000Z,259.463,16168300.0,25.69788461538461,8.308461538461538
AWS,r4.large,2.3,2,16.374534999999998,medium,6569838538,wordcount,2025-04-22T03:00:00.000Z,155.245,10920118.25,69.7375,88.905625
AWS,c4.2xlarge,2.9,8,16.106099999999998,large,4019032802,scan,2025-04-22T03:00:00.000Z,96.277,13131245.8,85.2635,56.1115
AWS,r4.2xlarge,2.3,8,65.49813999999999,large,13139638060,sort,2025-04-22T03:00:00.000Z,238.664,40672257.5,64.680625,36.029583333333335
AWS,c4.2xlarge,2.9,8,16.106099999999998,large,13139659149,wordcount,2025-04-22T03:00:00.000Z,141.212,14896297.379310343,96.72275862068966,32.27103448275862
AWS,m4.xlarge,2.4,4,17.17984,medium,6569828677,sort,2025-04-22T03:00:00.000Z,156.931,14564255.5,88.6275,54.720312500000006
AWS,r4.2xlarge,2.3,8,65.49813999999999,small,72101800,als,2025-04-22T03:00:00.000Z,194.655,10950969.444444444,17.415,15.476944444444444
AWS,c4.2xlarge,2.9,8,16.106099999999998,small,375779530,bayes,2025-04-22T03:00:00.000Z,106.67,6358157.090909091,41.285,21.457727272727272
AWS,m4.large,2.4,2,8.58992,medium,6400000000,terasort,2025-04-22T03:00:00.000Z,452.813,7414808.9130434785,90.69423913043477,59.52032608695651
AWS,m4.2xlarge,2.4,8,34.35968,large,3777029616,join,2025-04-22T03:00:00.000Z,292.361,15788956.07142857,47.92053571428572,15.88642857142857
AWS,m4.xlarge,2.4,4,17.17984,medium,743933151,aggregation,2025-04-22T03:00:00.000Z,133.204,14760217.931034485,89.81999999999996,71.30068965517242
AWS,c4.2xlarge,2.9,8,16.106099999999998,medium,259947887,pagerank,2025-04-22T03:00:00.000Z,313.313,10698120.193548389,69.46403225806452,26.149516129032257
AWS,c4.large,2.9,2,4.0265249999999995,medium,3799320693,join,2025-04-22T04:00:00.000Z,200.289,3440837.7560975607,89.26024390243902,71.46146341463415
AWS,c4.2xlarge,2.9,8,16.106099999999998,medium,3799320693,join,2025-04-22T04:00:00.000Z,83.633,10695094.588235294,69.44411764705883,52.37705882352941
AWS,m3.2xlarge,2.6,8,32.212199999999996,small,3284914167,wordcount,2025-04-22T04:00:00.000Z,142.644,11934205.333333334,38.64259259259259,15.722592592592592
AWS,c4.xlarge,2.9,4,8.053049999999999,medium,259947887,pagerank,2025-04-22T04:00:00.000Z,167.009,6426556.823529412,83.90294117647058,84.65794117647059
AWS,r4.large,2.3,2,16.374534999999998,small,3284907119,sort,2025-04-22T04:00:00.000Z,143.193,11354727.466666669,72.51299999999999,54.327666666666666
AWS,r4.2xlarge,2.3,8,65.49813999999999,small,125209992,pagerank,2025-04-22T04:00:00.000Z,151.882,15004694.70967742,23.861935483870965,26.182580645161284
AWS,c4.large,2.9,2,4.0265249999999995,large,13139653882,wordcount,2025-04-22T04:00:00.000Z,251.113,3673106.274509804,95.28509803921568,82.93588235294119
AWS,r4.2xlarge,2.3,8,65.49813999999999,medium,128134600,als,2025-04-22T04:00:00.000Z,221.999,13003466.536585366,20.679024390243903,19.94878048780488
AWS,r4.xlarge,2.3,4,32.749069999999996,small,806020600,lr,2025-04-22T04:00:00.000Z,247.547,8540751.666666666,27.19979166666667,25.756250000000005
AWS,r3.2xlarge,2.5,8,65.49813999999999,medium,743933029,aggregation,2025-04-22T04:00:00.000Z,100.814,19830783.272727273,31.519545454545455,57.291818181818186
AWS,c3.xlarge,2.8,4,7.516179999999999,large,1881786739,bayes,2025-04-22T04:00:00.000Z,322.388,7001313.03030303,91.40636363636364,82.45939393939393
AWS,c3.xlarge,2.8,4,7.516179999999999,large,9600000000,terasort,2025-04-22T04:00:00.000Z,470.434,7483983.410526316,97.70852631578944,49.063473684210535
AWS,c4.2xlarge,2.9,8,16.106099999999998,large,743932921,aggregation,2025-04-22T04:00:00.000Z,85.17,9877095.111111112,64.13222222222223,53.772777777777776
AWS,m4.xlarge,2.4,4,17.17984,small,743933300,aggregation,2025-04-22T04:00:00.000Z,126.752,12312682.666666666,74.92481481481481,75.52740740740741
AWS,r3.xlarge,2.5,4,32.749069999999996,small,743933321,aggregation,2025-04-22T04:00:00.000Z,393.615,21352410.974358976,67.96615384615386,26.14153846153846
AWS,m3.2xlarge,2.6,8,32.212199999999996,medium,6400000000,terasort,2025-04-22T04:00:00.000Z,159.576,23974361.333333332,77.62787878787879,60.759393939393945
AWS,r4.large,2.3,2,16.374534999999998,medium,3799320693,join,2025-04-22T04:00:00.000Z,205.013,10233855.219512194,65.35439024390244,88.26634146341463
AWS,r4.2xlarge,2.3,8,65.49813999999999,small,3200000000,terasort,2025-04-22T04:00:00.000Z,76.779,18034118.0,28.679375,58.605625
AWS,r4.2xlarge,2.3,8,65.49813999999999,large,13139621842,wordcount,2025-04-22T04:00:00.000Z,112.151,28483167.826086957,45.296086956521734,58.24130434782609
AWS,c4.large,2.9,2,4.0265249999999995,medium,940817222,bayes,2025-04-22T04:00:00.000Z,487.163,3639926.828282829,94.42474747474746,84.0160606060606
AWS,c3.xlarge,2.8,4,7.516179999999999,large,4019032802,scan,2025-04-22T04:00:00.000Z,1130.668,7440633.900452489,97.14280542986424,10.171402714932126
AWS,m3.large,2.6,2,7.516179999999999,large,1612040600,lr,2025-04-22T04:00:00.000Z,243.007,6990158.32,91.2614,82.15599999999999
AWS,m4.large,2.4,2,8.58992,large,200168800,als,2025-04-22T04:00:00.000Z,271.655,7257777.857142857,88.77374999999999,84.77267857142856
AWS,m3.large,2.6,2,7.516179999999999,small,0,scan,2025-04-22T04:00:00.000Z,41.756,4175216.0,54.511,58.936
AWS,m4.large,2.4,2,8.58992,small,743933336,aggregation,2025-04-22T04:00:00.000Z,220.798,7689012.260869565,94.0486956521739,85.17173913043479
AWS,r4.xlarge,2.3,4,32.749069999999996,medium,6400000000,terasort,2025-04-22T04:00:00.000Z,1208.195,17545508.146938775,55.8774693877551,11.877591836734693
AWS,c4.xlarge,2.9,4,8.053049999999999,large,13139663459,wordcount,2025-04-22T04:00:00.000Z,173.86,7156902.4,93.43828571428573,51.80228571428571
AWS,m3.xlarge,2.6,4,16.106099999999998,large,1881786739,bayes,2025-04-22T04:00:00.000Z,163.842,10951701.647058824,71.11088235294119,79.50323529411764
AWS,c4.xlarge,2.9,4,8.053049999999999,small,743933355,aggregation,2025-04-22T04:00:00.000Z,126.305,7005478.666666667,91.4622222222222,68.88814814814815
AWS,m3.large,2.6,2,7.516179999999999,large,4019032802,scan,2025-04-22T04:00:00.000Z,298.73,7386483.868852459,96.43491803278688,87.63770491803278
AWS,c4.large,2.9,2,4.0265249999999995,large,743941688,aggregation,2025-04-22T04:00:00.000Z,225.596,3521489.787234043,91.35319148936168,78.85978723404256
AWS,r3.xlarge,2.5,4,32.749069999999996,large,200168800,als,2025-04-22T05:00:00.000Z,318.248,14422161.548387095,45.90661290322581,37.6066129032258
AWS,c4.2xlarge,2.9,8,16.106099999999998,medium,743933012,aggregation,2025-04-22T05:00:00.000Z,90.047,10391014.52631579,67.47,54.99052631578946
AWS,m4.2xlarge,2.4,8,34.35968,small,125209992,pagerank,2025-04-22T05:00:00.000Z,74.821,8528483.0,25.884375,54.2075
AWS,c4.xlarge,2.9,4,8.053049999999999,medium,128134600,als,2025-04-22T05:00:00.000Z,364.908,6114161.589041096,79.82438356164384,19.974794520547945
AWS,c4.xlarge,2.9,4,8.053049999999999,large,1881786739,bayes,2025-04-22T05:00:00.000Z,534.613,6702016.897196262,87.49906542056077,51.95448598130841
AWS,m4.large,2.4,2,8.58992,small,3777029616,join,2025-04-22T05:00:00.000Z,204.464,7431185.951219512,90.89487804878048,85.62024390243901
AWS,m3.xlarge,2.6,4,16.106099999999998,medium,940817222,bayes,2025-04-22T05:00:00.000Z,197.636,7356411.027027027,47.7654054054054,42.16648648648648
AWS,r3.xlarge,2.5,4,32.749069999999996,medium,128134600,als,2025-04-22T05:00:00.000Z,120.132,12325278.4,39.23159999999999,66.8344
AWS,m4.xlarge,2.4,4,17.17984,small,125209992,pagerank,2025-04-22T05:00:00.000Z,206.275,6507153.268292683,39.59756097560975,35.22829268292683
AWS,m4.large,2.4,2,8.58992,small,125209992,pagerank,2025-04-22T05:00:00.000Z,186.03,5619466.105263158,68.735,74.6107894736842
AWS,m4.xlarge,2.4,4,17.17984,small,806020600,lr,2025-04-22T05:00:00.000Z,90.143,7813605.052631579,47.548421052631575,62.98894736842105
AWS,c4.xlarge,2.9,4,8.053049999999999,medium,259947887,pagerank,2025-04-22T05:00:00.000Z,420.407,5410058.619047619,70.63250000000001,37.044761904761906
AWS,c4.xlarge,2.9,4,8.053049999999999,small,125209992,pagerank,2025-04-22T05:00:00.000Z,254.159,5206868.816326531,67.9795918367347,28.901632653061228
AWS,r4.2xlarge,2.3,8,65.49813999999999,small,125209992,pagerank,2025-04-22T05:00:00.000Z,151.882,15004694.70967742,23.861935483870965,26.182580645161284
AWS,c4.large,2.9,2,4.0265249999999995,large,13139653882,wordcount,2025-04-22T05:00:00.000Z,250.42,3665836.392156862,95.0970588235294,82.14098039215688
AWS,r4.2xlarge,2.3,8,65.49813999999999,small,806020600,lr,2025-04-22T05:00:00.000Z,127.221,9705311.538461538,15.434230769230773,28.422307692307697
AWS,c4.xlarge,2.9,4,8.053049999999999,small,3200000000,terasort,2025-04-22T05:00:00.000Z,154.83,6485039.25,84.6671875,53.5153125
AWS,m3.xlarge,2.6,4,16.106099999999998,small,0,scan,2025-04-22T05:00:00.000Z,84.56,3530887.5,22.92625,17.595
AWS,c4.large,2.9,2,4.0265249999999995,small,0,scan,2025-04-22T05:00:00.000Z,37.17,3002390.222222222,77.88666666666667,51.88333333333333
AWS,c3.large,2.8,2,4.0265249999999995,medium,1209030600,lr,2025-04-22T05:00:00.000Z,1028.247,3695301.6585365855,95.86131707317072,27.92375609756098
AWS,r3.xlarge,2.5,4,32.749069999999996,large,4019032802,scan,2025-04-22T05:00:00.000Z,177.154,17310488.216216218,55.1,78.97243243243243
AWS,r3.2xlarge,2.5,8,65.49813999999999,large,3820993928,join,2025-04-22T05:00:00.000Z,98.773,19820005.4,31.501999999999992,56.7285
AWS,c3.large,2.8,2,4.0265249999999995,small,3284910532,sort,2025-04-22T05:00:00.000Z,168.495,3503454.285714286,90.88457142857143,53.94228571428572
AWS,r4.large,2.3,2,16.374534999999998,small,743933336,aggregation,2025-04-22T05:00:00.000Z,222.356,11128111.652173912,71.065,88.02
AWS,r3.large,2.5,2,16.106099999999998,small,125209992,pagerank,2025-04-22T05:00:00.000Z,197.051,6629497.333333333,42.31769230769231,69.02051282051283
