,,,tot_carbon_footprint_actual,tot_carbon_footprint_actual,migration_carbon_footprint_actual,migration_carbon_footprint_actual,tot_water_footprint_actual,tot_water_footprint_actual,migration_water_footprint_actual,migration_water_footprint_actual,tot_land_use_footprint_actual,tot_land_use_footprint_actual,migration_land_use_footprint_actual,migration_land_use_footprint_actual,tot_carbon_footprint_forecast,tot_carbon_footprint_forecast,migration_carbon_footprint_forecast,migration_carbon_footprint_forecast,tot_water_footprint_forecast,tot_water_footprint_forecast,migration_water_footprint_forecast,migration_water_footprint_forecast,tot_land_use_footprint_forecast,tot_land_use_footprint_forecast,migration_land_use_footprint_forecast,migration_land_use_footprint_forecast,centralus,centralus,eastus2,eastus2,southcentralus,southcentralus,swedencentral,swedencentral,migration,migration,tot_carbon_footprint_forecast_improvement,tot_carbon_footprint_forecast_improvement,tot_carbon_footprint_actual_improvement,tot_carbon_footprint_actual_improvement,tot_water_footprint_forecast_improvement,tot_water_footprint_forecast_improvement,tot_water_footprint_actual_improvement,tot_water_footprint_actual_improvement,tot_land_use_footprint_forecast_improvement,tot_land_use_footprint_forecast_improvement,tot_land_use_footprint_actual_improvement,tot_land_use_footprint_actual_improvement,centralus_perc,centralus_perc,eastus2_perc,eastus2_perc,southcentralus_perc,southcentralus_perc,swedencentral_perc,swedencentral_perc
,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
algorithm,mae,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R_[1.0, 0.0, 0.0]",0.05,autumn,35963.606273075675,280.3892812165422,0.0,0.0,11813.162746656444,104.41452422621106,0.0,0.0,40.90324109055038,0.2681391736100927,0.0,0.0,53193.5470425937,387.64283870997974,0.0,0.0,11935.882800180547,105.3808285355964,0.0,0.0,42.41243057542598,0.27887808005015846,0.0,0.0,,,,,,,927406.8333333334,1790.0245156607998,517111.5,410.5400102304296,87.41435416121637,0.04204318087811266,91.27990855728224,0.03485404332464826,-115.72274939961058,0.7225465449124555,-118.25978739217618,0.7530074091065003,-8.671793592420402,0.4491349048133462,-8.104970374145315,0.45910768501346017,,,,,,,100.0,0.0
"R_[1.0, 0.0, 0.0]",0.05,spring,59862.59676738326,468.91666611434874,0.0,0.0,15784.686172953034,125.79218538366828,0.0,0.0,27.291995114044806,0.19152894948785296,0.0,0.0,81829.9844883396,616.0906927620241,0.0,0.0,15895.996161398465,126.77985552575795,0.0,0.0,28.460888952887842,0.2033203181218737,0.0,0.0,,,,,,,927406.8333333334,1790.0245156607998,517111.5,410.5400102304296,82.0338026117637,0.04669926726985324,86.56042154020753,0.036598929154324875,-137.3641616720104,1.1367199176024396,-139.90060257218474,1.1685108757452942,17.822082068302397,0.3039395823895018,18.293725796238107,0.3181197616108592,,,,,,,100.0,0.0
"R_[1.0, 0.0, 0.0]",0.05,summer,44725.22309394554,327.09589115938803,0.0,0.0,14165.979074915793,97.43257881624427,0.0,0.0,28.46722994371068,0.26492081832331005,0.0,0.0,62487.05610610067,526.3570942348102,0.0,0.0,14270.74563025998,98.12372760420527,0.0,0.0,29.687399855538192,0.2703457415161325,0.0,0.0,,,,,,,927406.8333333334,1790.0245156607998,517111.5,410.5400102304296,88.8201298464228,0.04734778655050457,91.87435853605001,0.02477914766582414,-121.30841154858103,1.13149857342757,-123.27996881383287,1.1518883529537791,-13.720108988433639,0.27087317137487504,-13.853588389928271,0.29151025627156,,,,,,,100.0,0.0
"R_[1.0, 0.0, 0.0]",0.05,winter,53002.66000468939,396.3401292057063,0.0,0.0,14543.815856107001,109.62024092930926,0.0,0.0,36.17025582806529,0.28621761170434457,0.0,0.0,74017.55932003337,523.4752162885626,0.0,0.0,14653.586789798306,110.4291143907061,0.0,0.0,37.31099806072471,0.29556372339155873,0.0,0.0,,,,,,,927406.8333333334,1790.0245156607998,517111.5,410.5400102304296,87.09439618335394,0.03698242823498838,90.5520087413688,0.03199290645678803,-127.04957449580742,1.0921588648156966,-129.41084501247033,1.1199567086417856,-15.48571935268115,0.2550601249964793,-15.458039352087459,0.26205123023610655,,,,,,,100.0,0.0
"R_[1.0, 0.0, 0.0]",0.1,autumn,35963.606273075675,280.3892812165422,0.0,0.0,11813.162746656444,104.41452422621106,0.0,0.0,40.90324109055038,0.2681391736100927,0.0,0.0,79827.47312389444,683.6518017748677,0.0,0.0,12047.03487410678,106.13587422971248,0.0,0.0,43.32756405976687,0.2845743699928475,0.0,0.0,,,,,,,927406.8333333334,1790.0245156607998,517111.5,410.5400102304296,81.5178091495505,0.07867260950663311,91.27990855728224,0.03485404332464826,-112.47103896856271,0.6887263779601001,-118.25978739217618,0.7530074091065003,-7.410209166688794,0.44250092138395525,-8.104970374145315,0.45910768501346017,,,,,,,100.0,0.0
"R_[1.0, 0.0, 0.0]",0.1,spring,59862.59676738326,468.91666611434874,0.0,0.0,15784.686172953034,125.79218538366828,0.0,0.0,27.291995114044806,0.19152894948785296,0.0,0.0,94683.84792337101,637.0164393656875,0.0,0.0,16014.877896330987,127.50560071169119,0.0,0.0,30.056162718515633,0.21548195633180367,0.0,0.0,,,,,,,927406.8333333334,1790.0245156607998,517111.5,410.5400102304296,79.65159568735623,0.03385402010285906,86.56042154020753,0.036598929154324875,-134.6054502112084,1.0958860041682958,-139.90060257218474,1.1685108757452942,16.42815121282927,0.3097587731493742,18.293725796238107,0.3181197616108592,,,,,,,100.0,0.0
"R_[1.0, 0.0, 0.0]",0.1,summer,44725.22309394554,327.09589115938803,0.0,0.0,14165.979074915793,97.43257881624427,0.0,0.0,28.46722994371068,0.26492081832331005,0.0,0.0,82780.85057138318,619.4507782823288,0.0,0.0,14388.49420347123,99.19002746199062,0.0,0.0,31.119116818678155,0.286014049894745,0.0,0.0,,,,,,,927406.8333333334,1790.0245156607998,517111.5,410.5400102304296,85.36049007805883,0.052029570494940426,91.87435853605001,0.02477914766582414,-119.21266047748452,1.0965377301729429,-123.27996881383287,1.1518883529537791,-12.813124293495093,0.2738904874075386,-13.853588389928271,0.29151025627156,,,,,,,100.0,0.0
"R_[1.0, 0.0, 0.0]",0.1,winter,53002.66000468939,396.3401292057063,0.0,0.0,14543.815856107001,109.62024092930926,0.0,0.0,36.17025582806529,0.28621761170434457,0.0,0.0,86631.72844061608,739.7208482807317,0.0,0.0,14791.657307208892,111.50618258749174,0.0,0.0,39.23820223764481,0.3064929136410461,0.0,0.0,,,,,,,927406.8333333334,1790.0245156607998,517111.5,410.5400102304296,84.8417108626888,0.06255935226999826,90.5520087413688,0.03199290645678803,-124.73918198448229,1.0532383739217595,-129.41084501247033,1.1199567086417856,-14.743336451509288,0.23422412692037933,-15.458039352087459,0.26205123023610655,,,,,,,100.0,0.0
"R_[1.0, 0.0, 0.0]",0.15,autumn,37162.49158009317,266.25391112772934,0.0,0.0,11799.161263912101,104.58709322613312,0.0,0.0,40.825429766175894,0.26889433639247046,0.0,0.0,96456.06082398492,814.0365978531281,0.0,0.0,12109.694232906824,107.26656527704628,0.0,0.0,43.99259231517508,0.294416443545874,0.0,0.0,,,4275.5,76.41662122863065,3851.8333333333335,50.62575102323584,919279.5,1850.9292531050467,517082.1666666667,381.0697661408823,78.10958376907865,0.08227074499591638,90.98919855060302,0.029808203702634355,-108.37114889064293,0.6494482280118709,-118.00104238340454,0.7473630938178124,-5.7266378014768415,0.4224458094380247,-7.899288390107,0.45457582921809303,,,0.4610255114578499,0.008766016106528135,0.4153377395757312,0.005760270183037802,99.12363674896642,0.01290291447418045
"R_[1.0, 0.0, 0.0]",0.15,spring,59862.59676738326,468.91666611434874,0.0,0.0,15784.686172953034,125.79218538366828,0.0,0.0,27.291995114044806,0.19152894948785296,0.0,0.0,135314.8465101917,1011.0232052333293,0.0,0.0,16064.833649985105,128.01204618164815,0.0,0.0,29.57771135174782,0.21219176464936093,0.0,0.0,,,,,,,927406.8333333334,1790.0245156607998,517111.5,410.5400102304296,72.06667798923272,0.05605756630342059,86.56042154020753,0.036598929154324875,-131.81432894017485,1.0661394916672218,-139.90060257218474,1.1685108757452942,19.065338638637236,0.28669877383866704,18.293725796238107,0.3181197616108592,,,,,,,100.0,0.0
"R_[1.0, 0.0, 0.0]",0.15,summer,44725.22309394554,327.09589115938803,0.0,0.0,14165.979074915793,97.43257881624427,0.0,0.0,28.46722994371068,0.26492081832331005,0.0,0.0,106904.33535596055,851.187029699364,0.0,0.0,14507.069903378295,100.14207988696914,0.0,0.0,32.27187101381464,0.2942148071723098,0.0,0.0,,,,,,,927406.8333333334,1790.0245156607998,517111.5,410.5400102304296,80.99805190491121,0.07652861010957046,91.87435853605001,0.02477914766582414,-116.61547320941423,1.0567953882697214,-123.27996881383287,1.1518883529537791,-9.288074999780996,0.2915639214309756,-13.853588389928271,0.29151025627156,,,,,,,100.0,0.0
"R_[1.0, 0.0, 0.0]",0.15,winter,53002.66000468939,396.3401292057063,0.0,0.0,14543.815856107001,109.62024092930926,0.0,0.0,36.17025582806529,0.28621761170434457,0.0,0.0,110147.16173014621,939.1384950961727,0.0,0.0,14872.514803336862,112.15578048151005,0.0,0.0,39.79980576133678,0.3103607688487436,0.0,0.0,,,,,,,927406.8333333334,1790.0245156607998,517111.5,410.5400102304296,81.0888838366246,0.07799222793931306,90.5520087413688,0.03199290645678803,-122.85116240239125,1.0291089638477986,-129.41084501247033,1.1199567086417856,-13.876902050696225,0.24709958438748855,-15.458039352087459,0.26205123023610655,,,,,,,100.0,0.0
"R_[1.0, 0.0, 0.0]",0.2,autumn,37806.881082418426,296.1781544539721,0.0,0.0,11767.836695277589,104.19360486722458,0.0,0.0,41.02438295868526,0.2694618695032924,0.0,0.0,103588.26217773593,980.2855172125301,0.0,0.0,12171.93905613439,107.04644981461408,0.0,0.0,45.505063046812296,0.29400265280866317,0.0,0.0,,,,,15624.666666666666,121.80585645471518,911782.1666666666,1846.6838837945863,517043.5,397.14468396291875,76.3524464599806,0.11899078204957243,90.83297675924975,0.035280724084369344,-105.19344091139526,0.6259389116729863,-117.4223124713463,0.7475480351879273,-5.050682294905386,0.41097009531893225,-8.425142860898804,0.4629921563595861,,,,,1.684783895111762,0.01484518484682876,98.31521610488824,0.014845184846825002
"R_[1.0, 0.0, 0.0]",0.2,spring,62453.95258041299,481.9610217068525,0.0,0.0,15710.585179208703,125.4990799456431,0.0,0.0,27.379135339897484,0.19161560427600774,0.0,0.0,145522.63739286133,1230.413567980841,0.0,0.0,16117.272407725775,128.64010741286427,0.0,0.0,31.932711949013854,0.2250204287850298,0.0,0.0,7446.166666666667,114.55028008113594,170.5,19.3778223750761,7596.666666666667,65.78348323604222,912193.5,1729.9367329471888,517048.0,334.6317378851035,69.95485461787122,0.08031265811933899,85.97864531892328,0.03252366916767806,-128.6266873076814,1.012572009515586,-138.77428693917466,1.1441619057431358,16.554591746381146,0.3017446114539416,18.03284375118544,0.3173267290178858,0.8029050485733403,0.01250372731571467,0.01838182858257664,0.002058134193086128,0.819123425813054,0.00591873366452026,98.35958969703103,0.013291833303427831
"R_[1.0, 0.0, 0.0]",0.2,summer,45259.642071184084,327.91260889423836,0.0,0.0,14153.341217818204,97.43353786707694,0.0,0.0,28.49814517566811,0.26494506104219095,0.0,0.0,138339.38311051263,1039.2335499673259,0.0,0.0,14550.86268221467,100.86099585487389,0.0,0.0,32.514051372887394,0.3000120203728211,0.0,0.0,,,,,3941.0,33.6867926641881,923465.8333333334,1791.5821406418056,517099.6666666667,410.6339813832566,75.69689146144422,0.06813212766959609,91.77726775131543,0.0228991706035776,-113.86752450204483,1.023661013281808,-123.0807575392757,1.1486812415569396,-5.587802341824287,0.24505106625863535,-13.977237997825794,0.29060367710932206,,,,,0.4249498696561759,0.003751251261103831,99.57505013034383,0.003751251261103526
"R_[1.0, 0.0, 0.0]",0.2,winter,53002.66000468939,396.3401292057063,0.0,0.0,14543.815856107001,109.62024092930926,0.0,0.0,36.17025582806529,0.28621761170434457,0.0,0.0,122027.64760831725,1021.0366171323187,0.0,0.0,14987.700105924569,113.18017754125287,0.0,0.0,41.391600190956815,0.32629765015912676,0.0,0.0,,,,,,,927406.8333333334,1790.0245156607998,517111.5,410.5400102304296,78.82877544401435,0.08337300407833759,90.5520087413688,0.03199290645678803,-119.12168628166721,0.987670496584731,-129.41084501247033,1.1199567086417856,-10.55967303013334,0.2218259177549136,-15.458039352087459,0.26205123023610655,,,,,,,100.0,0.0
