platform,VM_instance,CPU_freq,n_vCPU,mem_size_GB,datasize,input_size_bytes,algorithm,arrival_time,runtime_sec,avg_kbmemused,avg_%memused,avg_%usr
AWS,m3.2xlarge,2.6,8,32.212199999999996,small,743933380,aggregation,2025-04-22T04:00:00.000Z,203.447,19657711.255813953,63.650232558139535,27.028837209302324
AWS,c4.2xlarge,2.9,8,16.106099999999998,large,3820993928,join,2025-04-22T04:00:00.000Z,82.356,10396992.25,67.50875,56.307500000000005
AWS,c3.xlarge,2.8,4,7.516179999999999,small,0,scan,2025-04-22T04:00:00.000Z,74.603,4751269.25,62.03,14.63125
AWS,r3.large,2.5,2,16.106099999999998,small,375779530,bayes,2025-04-22T04:00:00.000Z,107.151,5880788.347826087,37.53826086956521,73.70608695652173
AWS,m3.xlarge,2.6,4,16.106099999999998,small,0,scan,2025-04-22T05:00:00.000Z,84.56,3530887.5,22.92625,17.595
AWS,m3.xlarge,2.6,4,16.106099999999998,large,395478955,pagerank,2025-04-22T05:00:00.000Z,375.468,10535111.513513513,68.40594594594594,62.72594594594596
AWS,c4.large,2.9,2,4.0265249999999995,large,4019032802,scan,2025-04-22T05:00:00.000Z,246.999,3599240.62745098,93.36921568627452,82.89588235294119
AWS,r4.xlarge,2.3,4,32.749069999999996,small,806020600,lr,2025-04-22T05:00:00.000Z,91.066,8036455.368421053,25.59263157894737,63.324210526315795
AWS,c4.xlarge,2.9,4,8.053049999999999,small,3284941930,wordcount,2025-04-22T05:00:00.000Z,61.078,6685889.538461538,87.28846153846153,53.93
AWS,c4.2xlarge,2.9,8,16.106099999999998,medium,6569839699,sort,2025-04-22T05:00:00.000Z,195.693,12417052.7,80.625,20.1115
AWS,m3.large,2.6,2,7.516179999999999,small,125209992,pagerank,2025-04-22T05:00:00.000Z,278.257,4597149.333333333,60.02,53.93185185185186
AWS,m3.xlarge,2.6,4,16.106099999999998,large,1612040600,lr,2025-04-22T05:00:00.000Z,139.106,9043616.551724138,58.720689655172414,59.97275862068967
AWS,c3.2xlarge,2.8,8,16.106099999999998,large,395478955,pagerank,2025-04-22T05:00:00.000Z,246.648,12089753.49019608,78.49980392156863,79.30941176470587
AWS,r4.2xlarge,2.3,8,65.49813999999999,large,9600000000,terasort,2025-04-22T05:00:00.000Z,236.36,43828746.25,69.69999999999999,73.54354166666667
AWS,m3.2xlarge,2.6,8,32.212199999999996,large,743933101,aggregation,2025-04-22T05:00:00.000Z,99.091,21889535.42857143,70.87714285714287,58.69904761904761
AWS,m4.2xlarge,2.4,8,34.35968,small,3777029616,join,2025-04-22T05:00:00.000Z,89.592,14518139.555555556,44.06333333333333,54.849999999999994
AWS,c4.large,2.9,2,4.0265249999999995,large,13139661233,sort,2025-04-22T05:00:00.000Z,571.085,3703140.417391304,96.06452173913044,39.24660869565217
AWS,r4.2xlarge,2.3,8,65.49813999999999,large,743933078,aggregation,2025-04-22T05:00:00.000Z,89.969,26279289.263157893,41.7921052631579,58.42526315789473
AWS,c3.2xlarge,2.8,8,16.106099999999998,medium,940817222,bayes,2025-04-22T05:00:00.000Z,152.088,7957448.875,51.669062499999995,35.6375
AWS,c4.large,2.9,2,4.0265249999999995,small,3284918336,sort,2025-04-22T05:00:00.000Z,158.591,3504446.6666666665,90.90969696969697,47.21696969696969
AWS,m3.2xlarge,2.6,8,32.212199999999996,large,395478955,pagerank,2025-04-22T06:00:00.000Z,162.591,16736969.212121213,54.193333333333335,78.15181818181817
AWS,m3.large,2.6,2,7.516179999999999,large,1881786739,bayes,2025-04-22T06:00:00.000Z,802.543,7235414.641975309,94.46296296296296,95.35104938271604
AWS,m4.2xlarge,2.4,8,34.35968,large,9600000000,terasort,2025-04-22T06:00:00.000Z,3203.13,28141391.211267605,85.41118935837245,4.625508607198748
AWS,r3.large,2.5,2,16.106099999999998,small,3200000000,terasort,2025-04-22T06:00:00.000Z,201.147,11652912.68292683,74.38219512195123,75.38609756097561
AWS,c3.2xlarge,2.8,8,16.106099999999998,small,375779530,bayes,2025-04-22T06:00:00.000Z,122.232,6382648.923076923,41.4426923076923,28.28076923076923
AWS,c4.xlarge,2.9,4,8.053049999999999,medium,259947887,pagerank,2025-04-22T06:00:00.000Z,165.981,6703657.529411765,87.52058823529413,85.24735294117647
AWS,m3.xlarge,2.6,4,16.106099999999998,small,743933392,aggregation,2025-04-22T06:00:00.000Z,147.018,12359272.258064516,80.25000000000001,73.3167741935484
AWS,r3.xlarge,2.5,4,32.749069999999996,medium,6569830536,wordcount,2025-04-22T06:00:00.000Z,90.009,15534140.210526315,49.44631578947369,77.56210526315789
AWS,c4.large,2.9,2,4.0265249999999995,medium,259947887,pagerank,2025-04-22T06:00:00.000Z,752.756,3592032.552631579,93.18282894736842,64.82809210526315
AWS,r3.xlarge,2.5,4,32.749069999999996,medium,3799320693,join,2025-04-22T06:00:00.000Z,148.245,16083740.133333333,51.19633333333334,66.22966666666666
AWS,c3.xlarge,2.8,4,7.516179999999999,small,3284922483,wordcount,2025-04-22T06:00:00.000Z,231.567,6483456.425531914,84.64553191489361,16.16404255319149
AWS,r3.large,2.5,2,16.106099999999998,small,72101800,als,2025-04-22T06:00:00.000Z,142.206,9303872.533333331,59.389,75.122
